Region	log2FC.delta_RBR_plus__VS__WT_plus	FDR.delta_RBR_plus__VS__WT_plus	log2FC.delta_Z1_plus__VS__WT_plus	FDR.delta_Z1_plus__VS__WT_plus	log2FC.delta_Z10_plus__VS__WT_plus	FDR.delta_Z10_plus__VS__WT_plus
chr1:11514115-11514330	0.19650056521548	0.7903849421390999	-1.34565092683033	0.00427825138860449	-0.412565466868095	0.314321385676833
chr1:11538689-11539094	0.0978193330074575	0.8251106846800359	0.447640454767659	0.0245559676862929	-0.411078171816792	0.0542598646599494
chr1:11702475-11702884	-0.1907958268410561	0.497941975007147	-0.0208922499710742	0.923479844306366	-0.0507505322640138	0.7806519981640341
chr1:11705740-11706098	0.299853748067198	0.357635346493405	-0.5536994764232911	0.0228703896897491	0.289332976942115	0.169084457522627
chr1:11710483-11710846	0.0265155485540415	0.9672254345353508	-0.8777087314773678	7.79609216837692e-4	0.2308807466964151	0.313855340882194
chr1:11724082-11724405	-0.301004579318049	0.4712282117202361	0.231124993666934	0.3619028900277601	-1.89060259273156	3.877485761291e-7
chr1:11771194-11771514	-0.112879289123923	0.872723878036516	0.618776849533214	0.0244373007404272	-0.546668150086397	0.0820002970896944
chr1:11779670-11780229	-0.11850470757684	0.6960393718898499	0.114396841096772	0.516260023644305	-0.47758208622128	0.00313303233583341
chr1:11809275-11809548	0.248029134091034	0.6702889586850109	0.0858683554801949	0.8246913737403381	-1.10969839340445	0.00343884006996546
chr1:11845197-11845547	0.137525312371867	0.7606886361289	0.281748274435964	0.215202305277249	0.0183927901121554	0.946991196652797
chr1:11898693-11899089	0.007303359153818629	0.984815020309317	-0.318848233482058	0.0207350786461236	0.291561033170118	0.0131200070833972
chr1:11919339-11919660	-0.406117662757579	0.2188153636194811	-0.605918723019277	0.0132271202092587	-1.85901672851365	5.408618083116741e-7
chr1:11925551-11925900	0.4968612952314311	0.3676508100970011	0.4124005779303929	0.280297046151232	-1.06583774916442	0.0209554942769221
chr1:11953959-11954394	-0.220997705573119	0.359115200950147	-0.287315698896234	0.0808330432793041	0.170919979936192	0.243273781660562
chr1:11967745-11968080	-0.122914291150571	0.815428304261861	-0.336068975269374	0.216130693546548	-0.216013577983571	0.399085560487107
chr1:12027217-12027600	0.434004948918964	0.2013467863674369	-0.799106522560456	0.00500093675272595	-0.306395417630008	0.239734615739527
chr1:12061704-12061959	-0.385823763206036	0.523972139322738	0.0505990697799875	0.9052690263062242	0.0759241811324979	0.8384172290559571
chr1:12091317-12091665	0.0761219061495024	0.878277518838038	-0.8381886042500291	5.17835779683619e-4	-0.33291923821073	0.134773342116222
chr1:12139641-12139974	-0.0951546371618025	0.870633474641615	0.580857440325934	0.0108249295676352	-0.447642982401193	0.0792777906868633
chr1:12166897-12167246	0.447691952804572	0.2026808258128389	-0.671651307592042	0.0216996630556565	-0.269890864865263	0.31921396093222
chr1:12178646-12179063	0.174963351801122	0.55964019663115006	-0.34192110575156	0.0730229665174764	0.676457004752665	5.545145476321441e-5
chr1:12184815-12185201	0.100486090952918	0.7881791265769699	-0.0558352232915432	0.8053832523201101	-0.299566573227196	0.114579308174101
chr1:12244376-12244686	0.210552544546412	0.763088730249135	1.24083289224619	1.99467045849369e-5	-0.0140294075152158	0.97407679171491
chr1:12256690-12257124	0.129621655694833	0.8287372856627759	0.494177509712005	0.0603197138774328	0.284064165119265	0.2970560552700789
chr1:12268923-12269297	-0.161880797079422	0.6253269832893841	-0.165863845481218	0.4149018105691489	0.211711280352822	0.217711690266292
chr1:12289650-12290270	-0.257089573835886	0.126928688329648	-0.0634022089572434	0.673272733034064	-0.577905616329792	1.846693146745861e-5
chr1:12332130-12332449	-0.377764032776709	0.592116406449244	0.4386071725425429	0.245769947394688	-0.9512885699698408	0.0403058108784483
chr1:12335414-12335772	-0.00133386480146851	0.99884920923111	-0.0719944420487513	0.817267452576361	0.39696623123951	0.0797926509809584
chr1:12466035-12466306	-0.6012870456783891	0.4974076214867271	0.373462002742838	0.4365062872977291	-1.68008604697982	0.008788356333686909
chr1:12679851-12680245	-0.0684435824361944	0.8452728080500009	-0.41779235414188	0.0111476882460445	-1.05986284504751	8.9892624106176e-8
chr1:12718996-12719437	-0.287921157025649	0.328932560348167	-0.122870886944945	0.586166506621714	-0.036703097460361	0.860582905770327
chr1:12820360-12820649	0.260658554363991	0.7155357951789542	0.562176771131401	0.121544850787292	-0.5455298125416721	0.201334087720624
chr1:12841685-12841931	-0.117345544305563	0.929872934957604	0.451877644992888	0.365416113412934	-1.00449884536107	0.0898982102077827
chr1:12843952-12844264	0.0103301254122035	0.990922635355272	-0.293258601772113	0.4008661979096769	-0.6267187955539529	0.0547164212389701
chr1:13840506-13840709	-0.103279275385692	0.917546810685111	0.533110098632163	0.154727930045914	-1.20945215038594	0.0117997652872906
chr1:13992171-13992528	0.094148045114122	0.882475870333468	0.172959346981689	0.5732614997684351	-0.677915726012995	0.0202231112345793
chr1:14052431-14052682	0.4734947892656989	0.501346840657608	-0.0943492029991651	0.873468324600772	0.506469758919786	0.224009955945746
chr1:14137729-14138044	-0.0699955076961708	0.926806118541878	0.280799714607023	0.363916216308103	0.44197332373586	0.108867324237585
chr1:14140150-14140465	0.0979497148604062	0.902612203357957	0.502304485445839	0.112909528762627	0.472968603011149	0.144558894967695
chr1:14155302-14155660	-0.413801524534494	0.376204013394439	0.058364247157787597	0.8699590613259921	-1.43707051448423	1.40563965651958e-4
chr1:14277187-14277434	-0.142603994913017	0.893062007860662	0.128981297013334	0.803475677677635	-0.441812173704819	0.35103452110508
chr1:14286860-14287401	0.0159378482438731	0.975270908618562	0.0938473964765332	0.652666038228712	-0.125383390965145	0.49523239840636
chr1:14421494-14421707	-0.0729785445997575	0.950941242900858	-0.6884278610061021	0.18084469244449	0.0097867432332793	0.984385828119937
chr1:14898427-14898695	-0.0109098272448926	0.995861611675996	1.07795109864907	0.0224244396729175	0.148979411801717	0.800504291026973
chr1:15058394-15058751	-0.0161441693786012	0.987615352559389	0.2149109024705561	0.553644869064621	-0.7356346104261899	0.0414084541788426
chr1:15105650-15106033	0.0761622924097741	0.933313362664424	0.1133578274493	0.7900376560214691	0.368051551869682	0.29380694044026
chr1:15241843-15242221	0.0756870035522114	0.90306872010454	-0.00935133638435217	0.97830878598796	-0.494666141704827	0.0649046768552649
chr1:15354012-15354343	-0.022148036212949	0.981443113173847	0.362253415680853	0.27965522570075	-0.3748876017421471	0.280106489178597
chr1:15373029-15373415	0.25197322927396	0.5046216971172801	-0.888636068225524	6.1522582786869e-4	0.566204791841129	0.005444507674576221
chr1:15388972-15389285	-0.453193147442687	0.423611905097399	0.07689224774940201	0.852382030322571	-1.88301392112934	1.39608193706801e-4
chr1:15426813-15427266	-0.279121138432964	0.32958465267733	-0.0215944625486333	0.9284729368605228	-2.37912544199357	3.09685983541188e-11
chr1:15455002-15455373	-0.281807618116234	0.333007688627683	0.190363420548389	0.339940490385016	-0.6288430274861619	0.00157059593526232
chr1:15478848-15479117	0.7272337388661858	0.165517473019413	0.131702906214012	0.798824459420371	0.856864728252079	0.0194176306915376
chr1:15599027-15599387	0.0134631314673176	0.9867929222584	-0.258686556811056	0.380907996886245	-0.926353468156614	0.00162906597150378
chr1:15631248-15631627	-0.120412729546615	0.835417373999379	0.0641700705688418	0.839717124353185	0.411597271381218	0.0752511606913755
chr1:15650011-15650404	-0.332755174252127	0.176733741108464	0.0470329159590322	0.825644800267023	-0.159030401116353	0.358114573058988
chr1:15757595-15758034	-0.2055921936104869	0.384877282621892	-0.0816763831064623	0.6511157619182021	-1.74877652036468	3.45006433759049e-12
chr1:15827937-15828273	-0.3858926930447871	0.416715137196903	0.447735049793736	0.0989478139800414	0.274773926090547	0.30215260286352
chr1:16067881-16068234	-0.223256260710816	0.52839654344749	-0.141666477806461	0.5465721352405871	-0.582278442529546	0.00657755765574816
chr1:16118490-16118963	-0.290716528206187	0.150918990985976	0.0502756796648086	0.780706721745775	0.204282642147322	0.13295616173607
chr1:16129887-16130209	0.00852130622840155	0.993741254960788	-0.169980389539569	0.6799392803820931	-0.883096047132075	0.0255034963428811
chr1:16142012-16142362	-0.17368708490479	0.7797617952723259	-0.212179305079632	0.527295919695255	0.278031060000226	0.325161262937773
chr1:16277794-16277998	1.07364132045077	0.0343273968913257	1.05179191987253	0.008854545323606959	0.662898853635639	0.102755744582765
chr1:16301994-16302253	0.640698796377307	0.142945839477419	1.1993105310339	4.35005388758057e-5	0.667777333345282	0.0336541169514927
chr1:16321051-16321382	-0.252155285140068	0.6119076957002111	-0.00374449991185735	0.991674378329495	-0.693458930032077	0.0128997753470508
chr1:16335324-16335890	-0.3720025802044949	0.0517034858158542	-0.133012798031872	0.432862753784447	-0.317188313876172	0.0301049562144097
chr1:16344047-16344370	0.932509707739786	2.11118833241408e-4	0.153609627157538	0.606081791253521	0.6294545209455129	0.0066038416900642
chr1:16359316-16359705	-0.174745751462287	0.5295873324878789	-1.07556541557322	4.85368400432465e-9	-3.42442335165569	1.69257663219951e-13
chr1:16368694-16368901	0.186883476771377	0.8209337829187329	0.9315093894007148	0.00676870357008856	0.0388385236034774	0.933649700673034
chr1:16382555-16382980	-0.0518874314986761	0.848657065310027	-0.830809737302995	5.43040818661789e-10	-2.59779963333331	9.48304456184346e-18
chr1:16405359-16405772	0.0449531758268496	0.9190123777162572	0.0365385281463082	0.872698917778112	-0.0994943747524249	0.58781510592643
chr1:16408798-16409214	0.2463053702020269	0.486931224360974	0.0204317329497346	0.9439871493445698	-0.170780480727469	0.475930135497941
chr1:16477732-16477947	0.512027946126016	0.323479955547402	-0.5988335357463079	0.16357277915119	0.5854268479726221	0.0794005333356767
chr1:16514208-16514623	0.0285969109721266	0.9405683474967328	-0.0820808628004703	0.640054571527605	0.385451060407665	0.00401886177667259
chr1:16570889-16571272	-0.0405813411056107	0.940984934132489	0.312176345951768	0.130627615932316	-2.33848993779576	2.10543266307574e-9
chr1:16678903-16679234	0.7235306419053009	0.00125827517726252	0.585818054922876	0.004174151871474061	0.268932603068477	0.207420429493499
chr1:16689932-16690189	-0.149160742692634	0.8499389631067379	-0.104091729835842	0.8105680401554809	-0.263600675459731	0.481143592061217
chr1:16766867-16767320	-0.0599184795886138	0.842020180562302	0.417876289619688	0.0011941833570335	0.451069801091572	3.63553331716492e-4
chr1:16801515-16801759	0.4088685135670169	0.6064851908626371	0.97164195582816	0.0166060541277048	-1.11322895394166	0.0489909312707026
chr1:17313458-17313838	0.400561659063002	0.176733741108464	0.6490202819634611	0.00138658075250249	1.17850885709233	1.15272664875387e-7
chr1:17326443-17326694	-0.0247853123099875	0.9793669486290292	0.27074192407571	0.4450061935069301	0.00248547540755492	0.994515073124944
chr1:17372629-17372937	0.298303453404182	0.638559721044836	-0.00597239770373734	0.9900432413397572	-0.336993484517314	0.384421439066009
chr1:17386118-17386475	-0.104890242446364	0.8600518243417241	-0.971349237859874	8.2486784350934e-4	-0.0765414922273232	0.782283354089391
chr1:17452201-17452635	-0.0701706033885298	0.8385183594522271	-0.4086737998111261	0.0129630020565337	0.4475585674637021	0.00179955865458881
chr1:17563438-17564008	-0.261715804904652	0.332428614815315	0.203546678329804	0.261521788753976	0.2963954588083499	0.0600987908580044
chr1:17600718-17601067	-0.0717836821547494	0.9188015405788912	0.0801748480755248	0.810057015216437	0.041508002178698	0.891808362368822
chr1:17662612-17662947	0.210253779556427	0.6881589658966879	0.0274709152054232	0.939879709186842	0.50014335385447	0.0426736563547289
chr1:17732543-17733036	-0.007782884080862871	0.989691527114957	0.360377155556692	0.06398725108029701	-0.0802364395598552	0.707542250813307
chr1:17746187-17746734	-0.036427169606762	0.924500732633524	0.121213762894664	0.475109697187006	0.367035810878764	0.006998093556090571
chr1:17766107-17766499	0.4791133622279721	0.224266211269507	0.6252770025793621	0.0244239419491317	1.28747970236533	8.70728297539581e-6
chr1:17803821-17804249	0.0449038168478381	0.955416665616788	-1.28560529314993	3.4099148327337e-4	0.00783338571013636	0.9823981985613308
chr1:17811809-17812084	-0.128443888211201	0.87846517418329	-0.926557472027979	0.0311677444530289	0.267369674835105	0.456177491060397
chr1:17820662-17821125	-0.209427022864656	0.406591108695081	-0.211987186413876	0.2178485198017669	0.203218691813298	0.168436427544713
chr1:17828787-17829176	-0.0285408937713062	0.955416945237001	-0.293164878913746	0.149800748872556	0.20447861433076	0.24332854083555
chr1:17834496-17834746	-0.118809233578728	0.896272768011924	0.136326007995151	0.754861925505385	-0.595989713684329	0.132128311658032
chr1:17899216-17899468	0.2275473610554561	0.767187060033223	0.6454680346798289	0.0696777494470705	-0.524554721338105	0.202226407959629
chr1:17901165-17901368	0.0331012116998838	0.974625083194507	0.166796483993576	0.69499965063301	0.457897074624057	0.171473456733753
chr1:17933326-17933752	-0.273057828609242	0.387573604626086	-0.346079875898334	0.100898242676129	0.0916686993667787	0.65041146514295
chr1:17962491-17962709	0.7659271876764441	0.122422409472906	0.450552229002266	0.271119650985482	0.282642500731434	0.483549555938257
chr1:17980238-17980622	0.13762801151327	0.783111738660115	-0.3464429321184569	0.193456329467914	0.450877764901826	0.0351024294662951
chr1:17988035-17988510	-0.280508082660612	0.329814929836013	0.103666994783683	0.6229266663534261	-0.20080463602594	0.295283826869812
chr1:18081617-18081952	0.292983021916695	0.549495914450069	-0.196838319499242	0.5673890281297459	0.430760829275656	0.0998189790676012
chr1:18085607-18085947	0.578232841338444	0.164455681653166	-0.128208445062227	0.7494857926208721	0.8088541101281479	0.00392325548360374
chr1:18152711-18153062	-0.221251497755869	0.8198948952914971	0.5722436420637571	0.162228853385552	0.797916529808861	0.0295757848759725
chr1:18269463-18269688	1.00975389856206	0.152542312382515	0.68357111175687	0.221911429050777	1.00636326597555	0.0409703398572399
chr1:18311045-18311380	0.0584231840020981	0.94209848740163	-0.264855519214845	0.454385535011277	-1.67268708073339	1.1693464698214e-4
chr1:18427029-18427331	-0.483279654030724	0.3389518185452181	-0.268643560987443	0.4489537733551621	-1.26181411325542	0.00127626413678151
chr1:18558543-18558833	0.106960116519813	0.91766104024197	0.211475576307083	0.6551451670070799	-1.29223807431651	0.0161202920480809
chr1:18561296-18561636	-0.0255139660221539	0.979657445057715	-0.05454777848468	0.903953398823512	-0.449203694303144	0.233466427608716
chr1:18626202-18626599	-0.0453327913250936	0.955310439898928	0.250884864329986	0.418721018505053	-1.09591099652128	0.00195586971072482
chr1:18629349-18629656	-0.398632953426425	0.474764913832141	-0.4434053833913761	0.215578605433687	-1.40290897803512	8.41067244851746e-4
chr1:18649028-18649268	-0.548199936159438	0.3751418067002171	0.132133720449615	0.7587844869327649	-1.02050730661073	0.0155926741319917
chr1:18700356-18700709	0.170313981458831	0.81332903705016	0.0658572723830047	0.8808847375477621	0.312164623035699	0.345238083150141
chr1:18902056-18902530	0.133075067559868	0.7280391043844471	-0.263646587520606	0.231922475421	0.621918929111304	5.489082696849651e-4
chr1:18923809-18924453	0.132304522082929	0.6695843607010601	-0.595956647623895	9.346504809384508e-4	0.45211395245287	0.00365136379905576
chr1:19147253-19147650	-0.0240491796015002	0.962134968578664	-0.1272034976455851	0.5456453983881451	-0.9485410031813442	1.27768893449955e-5
chr1:19201671-19202139	-0.339495068374598	0.18536286695117	0.293266928067726	0.0984683258109172	-0.422030744821106	0.02110384832200301
chr1:19210603-19210999	-0.0195886211008806	0.970011642399102	0.548470641019947	0.0015236998557462101	-2.46244339980477	4.25896584641214e-11
chr1:19233422-19233981	0.159480790302559	0.658996515258531	-0.0418003404152238	0.870193768057275	-0.447606863793648	0.0278835263905917
chr1:19239535-19239926	-0.0898528755618981	0.850323444918662	-0.733432689049704	0.00143826631504124	-0.477461478419316	0.030469946623533
chr1:19276624-19276898	0.568439976381617	0.244074980593659	0.0740068001135091	0.8736311279896172	-1.06481616566552	0.014240762637693
chr1:19422766-19423089	0.356820981691803	0.5009998298810321	-1.48048875578675	5.651701069545902e-4	0.494697982493495	0.101089738651594
chr1:19440174-19440510	-0.2252604077950849	0.7027738432408219	0.175048485202495	0.595242438401622	-0.914157837463082	0.00579123019845896
chr1:19506148-19506350	-0.329798560847222	0.7923739887327079	0.6926724031223801	0.1764462349607611	0.161819697846401	0.790383945735843
